11, 13, 17, Mon Jan  9 10:18:51 2023
18, 20, 28, Mon Jan  9 17:47:52 2023
19, 18, 13, Mon Jan  9 17:48:52 2023
28, 24, 23, Mon Jan  9 17:49:52 2023
21, 19, 20, Mon Jan  9 17:50:52 2023
22, 21, 20, Mon Jan  9 17:51:52 2023
19, 27, 16, Mon Jan  9 17:52:52 2023
17, 18, 16, Mon Jan  9 17:53:52 2023
19, 19, 15, Mon Jan  9 17:54:52 2023
16, 24, 20, Mon Jan  9 17:55:52 2023
17, 18, 16, Mon Jan  9 17:56:52 2023
20, 20, 20, Mon Jan  9 17:57:52 2023
12, 20, 13, Mon Jan  9 17:58:52 2023
20, 23, 20, Mon Jan  9 17:59:52 2023
18, 19, 18, Mon Jan  9 18:00:52 2023
14, 18, 18, Mon Jan  9 18:01:52 2023
14, 15, 16, Mon Jan  9 18:02:52 2023
17, 21, 17, Mon Jan  9 18:03:52 2023
18, 23, 22, Mon Jan  9 18:04:52 2023
12, 12, 18, Mon Jan  9 18:05:52 2023
17, 27, 18, Mon Jan  9 18:06:52 2023
14, 14, 12, Mon Jan  9 18:07:52 2023
12, 12, 12, Mon Jan  9 18:08:52 2023
25, 27, 24, Mon Jan  9 18:09:52 2023
18, 16, 18, Mon Jan  9 18:10:52 2023
16, 14, 13, Mon Jan  9 18:11:52 2023
14, 20, 18, Mon Jan  9 18:12:52 2023
17, 21, 17, Mon Jan  9 18:13:52 2023
22, 23, 19, Mon Jan  9 18:14:52 2023
18, 20, 16, Mon Jan  9 18:15:52 2023
25, 28, 31, Mon Jan  9 18:16:52 2023
13, 12, 12, Mon Jan  9 18:17:52 2023
21, 28, 22, Mon Jan  9 18:18:52 2023
17, 18, 16, Mon Jan  9 18:19:52 2023
16, 19, 20, Mon Jan  9 18:20:52 2023
14, 17, 14, Mon Jan  9 18:21:52 2023
22, 25, 25, Mon Jan  9 18:22:52 2023
16, 20, 17, Mon Jan  9 18:23:52 2023
16, 22, 18, Mon Jan  9 18:24:52 2023
13, 18, 13, Mon Jan  9 18:25:52 2023
17, 18, 18, Mon Jan  9 18:26:52 2023
15, 14, 14, Mon Jan  9 18:27:52 2023
22, 21, 20, Mon Jan  9 18:28:52 2023
14, 7, 10, Mon Jan  9 18:29:52 2023

14, 7, 10, Mon Jan  9 18:29:52 2023

15, 22, 16, Mon Jan  9 18:30:52 2023
18, 26, 20, Mon Jan  9 18:31:52 2023
20, 17, 16, Mon Jan  9 18:32:52 2023
21, 24, 19, Mon Jan  9 18:33:52 2023
22, 17, 17, Mon Jan  9 18:34:52 2023
16, 19, 20, Mon Jan  9 18:35:52 2023
16, 26, 27, Mon Jan  9 18:36:52 2023
26, 21, 23, Mon Jan  9 18:37:52 2023
13, 17, 11, Mon Jan  9 18:38:52 2023
18, 23, 18, Mon Jan  9 18:39:52 2023
15, 16, 15, Mon Jan  9 18:40:52 2023
12, 14, 12, Mon Jan  9 18:41:52 2023
17, 19, 16, Mon Jan  9 18:42:52 2023
18, 17, 13, Mon Jan  9 18:43:52 2023
16, 16, 18, Mon Jan  9 18:44:52 2023
13, 21, 20, Mon Jan  9 18:45:52 2023
18, 18, 19, Mon Jan  9 18:46:52 2023
11, 15, 16, Mon Jan  9 18:47:52 2023
16, 18, 17, Mon Jan  9 18:48:52 2023
14, 21, 18, Mon Jan  9 18:49:52 2023
22, 19, 17, Mon Jan  9 18:50:52 2023
20, 20, 23, Mon Jan  9 18:51:52 2023
8, 12, 11, Mon Jan  9 18:52:52 2023

8, 12, 11, Mon Jan  9 18:52:52 2023

11, 12, 14, Mon Jan  9 18:53:52 2023
21, 23, 19, Mon Jan  9 18:54:52 2023
15, 19, 19, Mon Jan  9 18:55:52 2023
13, 14, 16, Mon Jan  9 18:56:52 2023
18, 18, 20, Mon Jan  9 18:57:52 2023
12, 16, 15, Mon Jan  9 18:58:52 2023
21, 19, 18, Mon Jan  9 18:59:52 2023
14, 14, 16, Mon Jan  9 19:00:52 2023
15, 19, 17, Mon Jan  9 19:01:52 2023
24, 20, 23, Mon Jan  9 19:02:52 2023
13, 17, 15, Mon Jan  9 19:03:52 2023
16, 17, 16, Mon Jan  9 19:04:52 2023
25, 25, 23, Mon Jan  9 19:05:52 2023
13, 13, 16, Mon Jan  9 19:06:52 2023
23, 26, 29, Mon Jan  9 19:07:52 2023
22, 24, 23, Mon Jan  9 19:08:52 2023
14, 20, 21, Mon Jan  9 19:09:52 2023
21, 18, 21, Mon Jan  9 19:10:52 2023
15, 15, 14, Mon Jan  9 19:11:52 2023
11, 11, 14, Mon Jan  9 19:12:52 2023
14, 14, 15, Mon Jan  9 19:13:52 2023
21, 32, 23, Mon Jan  9 19:14:52 2023
17, 22, 27, Mon Jan  9 19:15:52 2023
13, 18, 22, Mon Jan  9 19:16:52 2023
19, 20, 19, Mon Jan  9 19:17:52 2023
26, 26, 24, Mon Jan  9 19:18:52 2023
17, 23, 25, Mon Jan  9 19:19:52 2023
20, 19, 21, Mon Jan  9 19:20:52 2023
19, 22, 19, Mon Jan  9 19:21:52 2023
14, 18, 19, Mon Jan  9 19:22:52 2023
26, 27, 22, Mon Jan  9 19:23:52 2023
18, 25, 26, Mon Jan  9 19:24:52 2023
21, 22, 19, Mon Jan  9 19:25:52 2023
20, 18, 21, Mon Jan  9 19:26:52 2023
16, 22, 20, Mon Jan  9 19:27:52 2023
16, 15, 21, Mon Jan  9 19:28:52 2023
9, 14, 6, Mon Jan  9 19:29:52 2023
3
9, 14, 6, Mon Jan  9 19:29:52 2023
3
24, 27, 27, Mon Jan  9 19:30:52 2023
14, 16, 12, Mon Jan  9 19:31:52 2023
17, 19, 19, Mon Jan  9 19:32:52 2023
16, 13, 14, Mon Jan  9 19:33:52 2023
22, 25, 21, Mon Jan  9 19:34:52 2023
20, 20, 22, Mon Jan  9 19:35:52 2023
13, 14, 15, Mon Jan  9 19:36:52 2023
10, 12, 15, Mon Jan  9 19:37:52 2023
10, 14, 16, Mon Jan  9 19:38:52 2023
16, 14, 13, Mon Jan  9 19:39:52 2023
21, 19, 16, Mon Jan  9 19:40:52 2023
11, 18, 12, Mon Jan  9 19:41:52 2023
10, 11, 15, Mon Jan  9 19:42:52 2023
15, 11, 12, Mon Jan  9 19:43:52 2023
10, 11, 14, Mon Jan  9 19:44:52 2023
8, 5, 10, Mon Jan  9 19:45:52 2023
3
8, 5, 10, Mon Jan  9 19:45:52 2023
3
22, 22, 22, Mon Jan  9 19:46:52 2023
24, 22, 24, Mon Jan  9 19:47:52 2023
16, 17, 17, Mon Jan  9 19:48:52 2023
15, 15, 20, Mon Jan  9 19:49:52 2023
18, 24, 21, Mon Jan  9 19:50:52 2023
10, 14, 15, Mon Jan  9 19:51:52 2023
17, 17, 19, Mon Jan  9 19:52:52 2023
19, 22, 18, Mon Jan  9 19:53:52 2023
9, 12, 12, Mon Jan  9 19:54:52 2023

9, 12, 12, Mon Jan  9 19:54:52 2023

19, 19, 18, Mon Jan  9 19:55:52 2023
22, 25, 24, Mon Jan  9 19:56:52 2023
11, 10, 12, Mon Jan  9 19:57:52 2023
20, 26, 20, Mon Jan  9 19:58:52 2023
17, 16, 16, Mon Jan  9 19:59:52 2023
16, 19, 18, Mon Jan  9 20:00:52 2023
19, 19, 16, Mon Jan  9 20:01:52 2023
16, 18, 18, Mon Jan  9 20:02:52 2023
13, 15, 13, Mon Jan  9 20:03:52 2023
16, 21, 21, Mon Jan  9 20:04:52 2023
15, 14, 13, Mon Jan  9 20:05:52 2023
13, 12, 13, Mon Jan  9 20:06:52 2023
20, 21, 18, Mon Jan  9 20:07:52 2023
15, 16, 14, Mon Jan  9 20:08:52 2023
16, 17, 15, Mon Jan  9 20:09:52 2023
14, 16, 19, Mon Jan  9 20:10:52 2023
21, 20, 21, Mon Jan  9 20:11:52 2023
21, 22, 18, Mon Jan  9 20:12:52 2023
16, 18, 19, Mon Jan  9 20:13:52 2023
15, 15, 14, Mon Jan  9 20:14:52 2023
14, 18, 23, Mon Jan  9 20:15:52 2023
22, 26, 22, Mon Jan  9 20:16:52 2023
24, 26, 29, Mon Jan  9 20:17:52 2023
11, 12, 11, Mon Jan  9 20:18:52 2023
20, 20, 18, Mon Jan  9 20:19:52 2023
16, 17, 15, Mon Jan  9 20:20:52 2023
13, 19, 17, Mon Jan  9 20:21:52 2023
18, 15, 19, Mon Jan  9 20:22:52 2023
16, 19, 15, Mon Jan  9 20:23:52 2023
15, 12, 15, Mon Jan  9 20:24:52 2023
14, 13, 14, Mon Jan  9 20:25:52 2023
15, 19, 16, Mon Jan  9 20:26:52 2023
17, 18, 19, Mon Jan  9 20:27:52 2023
16, 17, 14, Mon Jan  9 20:28:52 2023
11, 12, 10, Mon Jan  9 20:29:52 2023
18, 18, 16, Mon Jan  9 20:30:52 2023
23, 27, 25, Mon Jan  9 20:31:52 2023
20, 18, 17, Mon Jan  9 20:32:52 2023
16, 19, 16, Mon Jan  9 20:33:52 2023
17, 21, 13, Mon Jan  9 20:34:52 2023
16, 16, 22, Mon Jan  9 20:35:52 2023
16, 19, 16, Mon Jan  9 20:36:52 2023
15, 19, 15, Mon Jan  9 20:37:52 2023
16, 17, 20, Mon Jan  9 20:38:52 2023
12, 18, 10, Mon Jan  9 20:39:52 2023
11, 15, 13, Mon Jan  9 20:40:52 2023
14, 18, 12, Mon Jan  9 20:41:52 2023
19, 22, 23, Mon Jan  9 20:42:52 2023
14, 19, 13, Mon Jan  9 20:43:52 2023
24, 20, 20, Mon Jan  9 20:44:52 2023
14, 15, 18, Mon Jan  9 20:45:52 2023
17, 15, 19, Mon Jan  9 20:46:52 2023
26, 22, 21, Mon Jan  9 20:47:52 2023
20, 22, 19, Mon Jan  9 20:48:52 2023
22, 16, 20, Mon Jan  9 20:49:52 2023
16, 16, 22, Mon Jan  9 20:50:52 2023
17, 18, 16, Mon Jan  9 20:51:52 2023
11, 14, 13, Mon Jan  9 20:52:52 2023
14, 19, 16, Mon Jan  9 20:53:52 2023
15, 24, 20, Mon Jan  9 20:54:52 2023
17, 19, 20, Mon Jan  9 20:55:52 2023
22, 24, 23, Mon Jan  9 20:56:52 2023
20, 22, 19, Mon Jan  9 20:57:52 2023
14, 13, 16, Mon Jan  9 20:58:52 2023
14, 12, 9, Mon Jan  9 20:59:52 2023

14, 12, 9, Mon Jan  9 20:59:52 2023

15, 15, 16, Mon Jan  9 21:00:52 2023
15, 19, 17, Mon Jan  9 21:01:52 2023
9, 11, 8, Mon Jan  9 21:02:52 2023
3
9, 11, 8, Mon Jan  9 21:02:52 2023
3
14, 20, 18, Mon Jan  9 21:03:52 2023
17, 18, 17, Mon Jan  9 21:04:52 2023
20, 21, 17, Mon Jan  9 21:05:52 2023
15, 14, 14, Mon Jan  9 21:06:52 2023
20, 19, 21, Mon Jan  9 21:07:52 2023
20, 15, 15, Mon Jan  9 21:08:52 2023
27, 27, 25, Mon Jan  9 21:09:52 2023
16, 18, 23, Mon Jan  9 21:10:52 2023
19, 13, 16, Mon Jan  9 21:11:52 2023
19, 21, 20, Mon Jan  9 21:12:52 2023
14, 19, 15, Mon Jan  9 21:13:52 2023
17, 18, 20, Mon Jan  9 21:14:52 2023
13, 15, 19, Mon Jan  9 21:15:52 2023
23, 27, 21, Mon Jan  9 21:16:52 2023
13, 15, 12, Mon Jan  9 21:17:52 2023
15, 17, 23, Mon Jan  9 21:18:52 2023
23, 20, 20, Mon Jan  9 21:19:52 2023
17, 16, 17, Mon Jan  9 21:20:52 2023
19, 19, 19, Mon Jan  9 21:21:52 2023
13, 11, 14, Mon Jan  9 21:22:52 2023
15, 14, 19, Mon Jan  9 21:23:52 2023
12, 11, 14, Mon Jan  9 21:24:52 2023
13, 13, 13, Mon Jan  9 21:25:52 2023
15, 15, 17, Mon Jan  9 21:26:52 2023
14, 19, 14, Mon Jan  9 21:27:52 2023
19, 26, 22, Mon Jan  9 21:28:52 2023
15, 14, 13, Mon Jan  9 21:29:52 2023
15, 21, 16, Mon Jan  9 21:30:52 2023
13, 11, 10, Mon Jan  9 21:31:52 2023
12, 14, 13, Mon Jan  9 21:32:52 2023
13, 14, 13, Mon Jan  9 21:33:52 2023
15, 17, 16, Mon Jan  9 21:34:52 2023
16, 20, 15, Mon Jan  9 21:35:52 2023
17, 21, 18, Mon Jan  9 21:36:52 2023
11, 15, 13, Mon Jan  9 21:37:52 2023
18, 20, 19, Mon Jan  9 21:38:52 2023
15, 14, 13, Mon Jan  9 21:39:52 2023
14, 18, 13, Mon Jan  9 21:40:52 2023
12, 16, 19, Mon Jan  9 21:41:52 2023
16, 19, 18, Mon Jan  9 21:42:52 2023
15, 17, 19, Mon Jan  9 21:43:52 2023
15, 16, 15, Mon Jan  9 21:44:52 2023
11, 13, 14, Mon Jan  9 21:45:52 2023
13, 17, 20, Mon Jan  9 21:46:52 2023
17, 19, 21, Mon Jan  9 21:47:52 2023
17, 15, 18, Mon Jan  9 21:48:52 2023
21, 25, 23, Mon Jan  9 21:49:52 2023
20, 20, 20, Mon Jan  9 21:50:52 2023
17, 14, 10, Mon Jan  9 21:51:52 2023
16, 24, 19, Mon Jan  9 21:52:52 2023
24, 25, 22, Mon Jan  9 21:53:52 2023
13, 19, 15, Mon Jan  9 21:54:52 2023
15, 22, 16, Mon Jan  9 21:55:52 2023
23, 25, 22, Mon Jan  9 21:56:52 2023
14, 16, 11, Mon Jan  9 21:57:52 2023
9, 14, 12, Mon Jan  9 21:58:52 2023

9, 14, 12, Mon Jan  9 21:58:52 2023

21, 19, 25, Mon Jan  9 21:59:52 2023
14, 18, 13, Mon Jan  9 22:00:52 2023
10, 16, 15, Mon Jan  9 22:01:52 2023
11, 11, 10, Mon Jan  9 22:02:52 2023
17, 17, 19, Mon Jan  9 22:03:52 2023
23, 22, 20, Mon Jan  9 22:04:52 2023
17, 19, 13, Mon Jan  9 22:05:52 2023
22, 22, 21, Mon Jan  9 22:06:52 2023
16, 18, 18, Mon Jan  9 22:07:52 2023
13, 17, 17, Mon Jan  9 22:08:52 2023
25, 28, 27, Mon Jan  9 22:09:52 2023
18, 23, 17, Mon Jan  9 22:10:52 2023
25, 35, 25, Mon Jan  9 22:11:52 2023
22, 22, 22, Mon Jan  9 22:12:52 2023
22, 24, 25, Mon Jan  9 22:13:52 2023
19, 22, 18, Mon Jan  9 22:14:52 2023
22, 19, 21, Mon Jan  9 22:15:52 2023
14, 13, 13, Mon Jan  9 22:16:52 2023
19, 24, 20, Mon Jan  9 22:17:52 2023
12, 14, 11, Mon Jan  9 22:18:52 2023
9, 18, 10, Mon Jan  9 22:19:52 2023

9, 18, 10, Mon Jan  9 22:19:52 2023

20, 20, 15, Mon Jan  9 22:20:52 2023
18, 20, 18, Mon Jan  9 22:21:52 2023
19, 21, 21, Mon Jan  9 22:22:52 2023
20, 20, 22, Mon Jan  9 22:23:52 2023
17, 18, 13, Mon Jan  9 22:24:52 2023
18, 20, 24, Mon Jan  9 22:25:52 2023
19, 25, 23, Mon Jan  9 22:26:52 2023
18, 14, 13, Mon Jan  9 22:27:52 2023
16, 18, 19, Mon Jan  9 22:28:52 2023
10, 17, 14, Mon Jan  9 22:29:52 2023
21, 21, 21, Mon Jan  9 22:30:52 2023
8, 15, 10, Mon Jan  9 22:31:52 2023

8, 15, 10, Mon Jan  9 22:31:52 2023

20, 19, 19, Mon Jan  9 22:32:52 2023
11, 16, 13, Mon Jan  9 22:33:52 2023
22, 27, 24, Mon Jan  9 22:34:52 2023
16, 20, 15, Mon Jan  9 22:35:52 2023
17, 21, 21, Mon Jan  9 22:36:52 2023
22, 17, 22, Mon Jan  9 22:37:52 2023
24, 21, 22, Mon Jan  9 22:38:52 2023
15, 19, 17, Mon Jan  9 22:39:52 2023
18, 22, 20, Mon Jan  9 22:40:52 2023
13, 14, 15, Mon Jan  9 22:41:52 2023
14, 14, 14, Mon Jan  9 22:42:52 2023
16, 19, 18, Mon Jan  9 22:43:52 2023
23, 17, 22, Mon Jan  9 22:44:52 2023
14, 15, 16, Mon Jan  9 22:45:52 2023
13, 14, 15, Mon Jan  9 22:46:52 2023
8, 12, 10, Mon Jan  9 22:47:52 2023

8, 12, 10, Mon Jan  9 22:47:52 2023

17, 19, 20, Mon Jan  9 22:48:52 2023
21, 19, 22, Mon Jan  9 22:49:52 2023
19, 17, 16, Mon Jan  9 22:50:52 2023
12, 19, 15, Mon Jan  9 22:51:52 2023
23, 25, 20, Mon Jan  9 22:52:52 2023
20, 15, 19, Mon Jan  9 22:53:52 2023
17, 20, 19, Mon Jan  9 22:54:52 2023
12, 21, 21, Mon Jan  9 22:55:52 2023
22, 17, 15, Mon Jan  9 22:56:52 2023
18, 22, 16, Mon Jan  9 22:57:52 2023
16, 18, 16, Mon Jan  9 22:58:52 2023
13, 18, 10, Mon Jan  9 22:59:52 2023
10, 16, 14, Mon Jan  9 23:00:52 2023
18, 18, 17, Mon Jan  9 23:01:52 2023
18, 19, 22, Mon Jan  9 23:02:52 2023
17, 17, 22, Mon Jan  9 23:03:52 2023
19, 21, 17, Mon Jan  9 23:04:52 2023
20, 19, 22, Mon Jan  9 23:05:52 2023
18, 21, 15, Mon Jan  9 23:06:52 2023
14, 16, 12, Mon Jan  9 23:07:52 2023
17, 21, 19, Mon Jan  9 23:08:52 2023
17, 23, 16, Mon Jan  9 23:09:52 2023
16, 25, 14, Mon Jan  9 23:10:52 2023
10, 14, 9, Mon Jan  9 23:11:52 2023

10, 14, 9, Mon Jan  9 23:11:52 2023

14, 13, 16, Mon Jan  9 23:12:52 2023
18, 18, 19, Mon Jan  9 23:13:52 2023
15, 14, 15, Mon Jan  9 23:14:52 2023
13, 15, 22, Mon Jan  9 23:15:52 2023
8, 11, 11, Mon Jan  9 23:16:52 2023

8, 11, 11, Mon Jan  9 23:16:52 2023

20, 22, 18, Mon Jan  9 23:17:52 2023
16, 21, 23, Mon Jan  9 23:18:52 2023
14, 15, 15, Mon Jan  9 23:19:52 2023
20, 23, 19, Mon Jan  9 23:20:52 2023
25, 17, 16, Mon Jan  9 23:21:52 2023
11, 12, 13, Mon Jan  9 23:22:52 2023
16, 17, 16, Mon Jan  9 23:23:52 2023
19, 16, 16, Mon Jan  9 23:24:52 2023
15, 20, 19, Mon Jan  9 23:25:52 2023
15, 18, 19, Mon Jan  9 23:26:52 2023
15, 16, 14, Mon Jan  9 23:27:52 2023
21, 19, 21, Mon Jan  9 23:28:52 2023
18, 24, 19, Mon Jan  9 23:29:52 2023
17, 15, 14, Mon Jan  9 23:30:52 2023
15, 15, 14, Mon Jan  9 23:31:52 2023
13, 16, 14, Mon Jan  9 23:32:52 2023
20, 18, 25, Mon Jan  9 23:33:52 2023
16, 21, 18, Mon Jan  9 23:34:52 2023
17, 23, 19, Mon Jan  9 23:35:52 2023
16, 21, 18, Mon Jan  9 23:36:52 2023
13, 14, 18, Mon Jan  9 23:37:52 2023
15, 13, 9, Mon Jan  9 23:38:52 2023

15, 13, 9, Mon Jan  9 23:38:52 2023

17, 20, 20, Mon Jan  9 23:39:52 2023
14, 15, 16, Mon Jan  9 23:40:52 2023
15, 18, 13, Mon Jan  9 23:41:52 2023
10, 12, 8, Mon Jan  9 23:42:52 2023

10, 12, 8, Mon Jan  9 23:42:52 2023

20, 11, 17, Mon Jan  9 23:43:52 2023
16, 21, 23, Mon Jan  9 23:44:52 2023
10, 14, 12, Mon Jan  9 23:45:52 2023
16, 20, 14, Mon Jan  9 23:46:52 2023
17, 16, 16, Mon Jan  9 23:47:52 2023
15, 17, 19, Mon Jan  9 23:48:52 2023
12, 16, 11, Mon Jan  9 23:49:52 2023
19, 18, 16, Mon Jan  9 23:50:52 2023
18, 18, 14, Mon Jan  9 23:51:52 2023
20, 18, 21, Mon Jan  9 23:52:52 2023
14, 14, 15, Mon Jan  9 23:53:52 2023
19, 22, 22, Mon Jan  9 23:54:52 2023
13, 19, 17, Mon Jan  9 23:55:52 2023
16, 18, 17, Mon Jan  9 23:56:52 2023
16, 18, 19, Mon Jan  9 23:57:52 2023
18, 26, 18, Mon Jan  9 23:58:52 2023
20, 18, 16, Mon Jan  9 23:59:52 2023
21, 23, 22, Tue Jan 10 00:00:52 2023
16, 14, 17, Tue Jan 10 00:01:52 2023
17, 20, 17, Tue Jan 10 00:02:52 2023
17, 17, 16, Tue Jan 10 00:03:52 2023
16, 19, 16, Tue Jan 10 00:04:52 2023
32, 31, 30, Tue Jan 10 00:05:52 2023
21, 26, 23, Tue Jan 10 00:06:52 2023
20, 21, 15, Tue Jan 10 00:07:52 2023
16, 15, 14, Tue Jan 10 00:08:52 2023
20, 18, 17, Tue Jan 10 00:09:52 2023
17, 23, 22, Tue Jan 10 00:10:52 2023
11, 10, 17, Tue Jan 10 00:11:52 2023
17, 18, 16, Tue Jan 10 00:12:52 2023
18, 25, 21, Tue Jan 10 00:13:52 2023
18, 16, 17, Tue Jan 10 00:14:52 2023
15, 19, 14, Tue Jan 10 00:15:52 2023
20, 18, 22, Tue Jan 10 00:16:52 2023
15, 19, 18, Tue Jan 10 00:17:52 2023
15, 23, 19, Tue Jan 10 00:18:52 2023
22, 24, 18, Tue Jan 10 00:19:52 2023
19, 17, 19, Tue Jan 10 00:20:52 2023
14, 13, 17, Tue Jan 10 00:21:52 2023
13, 20, 14, Tue Jan 10 00:22:52 2023
13, 15, 13, Tue Jan 10 00:23:52 2023
18, 20, 17, Tue Jan 10 00:24:52 2023
19, 23, 22, Tue Jan 10 00:25:52 2023
17, 15, 21, Tue Jan 10 00:26:52 2023
10, 10, 9, Tue Jan 10 00:27:52 2023

10, 10, 9, Tue Jan 10 00:27:52 2023

17, 20, 17, Tue Jan 10 00:28:52 2023
17, 22, 19, Tue Jan 10 00:29:52 2023
14, 18, 16, Tue Jan 10 00:30:52 2023
20, 22, 21, Tue Jan 10 00:31:52 2023
21, 17, 22, Tue Jan 10 00:32:52 2023
15, 23, 14, Tue Jan 10 00:33:52 2023
18, 18, 19, Tue Jan 10 00:34:52 2023
22, 24, 20, Tue Jan 10 00:35:52 2023
15, 22, 16, Tue Jan 10 00:36:52 2023
14, 17, 15, Tue Jan 10 00:37:52 2023
16, 20, 16, Tue Jan 10 00:38:52 2023
15, 20, 14, Tue Jan 10 00:39:52 2023
16, 21, 19, Tue Jan 10 00:40:52 2023
8, 11, 11, Tue Jan 10 00:41:52 2023

8, 11, 11, Tue Jan 10 00:41:52 2023

9, 8, 9, Tue Jan 10 00:42:52 2023
3

9, 8, 9, Tue Jan 10 00:42:52 2023
3

14, 18, 18, Tue Jan 10 00:43:52 2023
19, 15, 14, Tue Jan 10 00:44:52 2023
18, 21, 19, Tue Jan 10 00:45:52 2023
19, 16, 19, Tue Jan 10 00:46:52 2023
10, 9, 6, Tue Jan 10 00:47:52 2023
3
10, 9, 6, Tue Jan 10 00:47:52 2023
3
23, 28, 29, Tue Jan 10 00:48:52 2023
15, 16, 16, Tue Jan 10 00:49:52 2023
17, 16, 17, Tue Jan 10 00:50:52 2023
13, 18, 14, Tue Jan 10 00:51:52 2023
15, 20, 17, Tue Jan 10 00:52:52 2023
11, 16, 14, Tue Jan 10 00:53:52 2023
14, 15, 22, Tue Jan 10 00:54:52 2023
17, 14, 17, Tue Jan 10 00:55:52 2023
14, 14, 17, Tue Jan 10 00:56:52 2023
18, 23, 20, Tue Jan 10 00:57:52 2023
19, 24, 25, Tue Jan 10 00:58:52 2023
22, 23, 23, Tue Jan 10 00:59:52 2023
19, 21, 17, Tue Jan 10 01:00:52 2023
14, 20, 19, Tue Jan 10 01:01:52 2023
32, 33, 29, Tue Jan 10 01:02:52 2023
15, 17, 18, Tue Jan 10 01:03:52 2023
13, 13, 12, Tue Jan 10 01:04:52 2023
14, 17, 16, Tue Jan 10 01:05:52 2023
17, 18, 19, Tue Jan 10 01:06:52 2023
13, 17, 16, Tue Jan 10 01:07:52 2023
13, 18, 18, Tue Jan 10 01:08:52 2023
20, 22, 22, Tue Jan 10 01:09:52 2023
16, 18, 16, Tue Jan 10 01:10:52 2023
23, 28, 18, Tue Jan 10 01:11:52 2023
16, 14, 15, Tue Jan 10 01:12:52 2023
10, 19, 14, Tue Jan 10 01:13:52 2023
18, 18, 21, Tue Jan 10 01:14:52 2023
20, 21, 20, Tue Jan 10 01:15:52 2023
27, 19, 22, Tue Jan 10 01:16:52 2023
